-0.542 (+/-0.253) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': None}
-0.540 (+/-0.252) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': None}
-0.541 (+/-0.251) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': None}
-0.539 (+/-0.248) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': None}
-0.540 (+/-0.253) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': None}
-0.541 (+/-0.254) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': None}
-0.540 (+/-0.247) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': None}
-0.622 (+/-0.446) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 32}
-0.560 (+/-0.311) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 32}
-0.545 (+/-0.269) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 32}
-0.546 (+/-0.268) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 32}
-0.549 (+/-0.272) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 32}
-0.540 (+/-0.256) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 32}
-0.539 (+/-0.256) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 32}
-0.542 (+/-0.265) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 32}
-0.539 (+/-0.255) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 32}
-0.540 (+/-0.261) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 32}
-0.619 (+/-0.437) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 32}
-0.562 (+/-0.291) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 32}
-0.551 (+/-0.279) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 32}
-0.545 (+/-0.272) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 32}
-0.540 (+/-0.258) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 32}
-0.540 (+/-0.258) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 32}
-0.540 (+/-0.255) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 32}
-0.541 (+/-0.255) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 32}
-0.540 (+/-0.259) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 32}
-0.539 (+/-0.255) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 32}
-0.611 (+/-0.422) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 32}
-0.555 (+/-0.286) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 32}
-0.549 (+/-0.270) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 32}
-0.541 (+/-0.249) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 32}
-0.542 (+/-0.254) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 32}
-0.542 (+/-0.255) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 32}
-0.542 (+/-0.253) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 32}
-0.540 (+/-0.246) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 32}
-0.540 (+/-0.252) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 32}
-0.540 (+/-0.249) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 32}
-0.636 (+/-0.492) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 64}
-0.560 (+/-0.296) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 64}
-0.547 (+/-0.276) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 64}
-0.542 (+/-0.257) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 64}
-0.544 (+/-0.265) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 64}
-0.541 (+/-0.259) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 64}
-0.540 (+/-0.256) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 64}
-0.541 (+/-0.258) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 64}
-0.541 (+/-0.256) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 64}
-0.539 (+/-0.256) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 64}
-0.601 (+/-0.398) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 64}
-0.556 (+/-0.299) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 64}
-0.549 (+/-0.278) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 64}
-0.544 (+/-0.263) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 64}
-0.543 (+/-0.261) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 64}
-0.543 (+/-0.265) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 64}
-0.539 (+/-0.256) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 64}
-0.544 (+/-0.258) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 64}
-0.542 (+/-0.259) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 64}
-0.539 (+/-0.255) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 64}
-0.599 (+/-0.382) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 64}
-0.555 (+/-0.279) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 64}
-0.545 (+/-0.257) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 64}
-0.545 (+/-0.260) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 64}
-0.542 (+/-0.255) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 64}
-0.539 (+/-0.248) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 64}
-0.541 (+/-0.254) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 64}
-0.540 (+/-0.252) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 64}
-0.539 (+/-0.248) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 64}
-0.539 (+/-0.248) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 64}
-0.629 (+/-0.453) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 128}
-0.565 (+/-0.317) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 128}
-0.551 (+/-0.282) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 128}
-0.541 (+/-0.260) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 128}
-0.544 (+/-0.263) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 128}
-0.540 (+/-0.260) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 128}
-0.539 (+/-0.257) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 128}
-0.539 (+/-0.255) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 128}
-0.540 (+/-0.257) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 128}
-0.541 (+/-0.257) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 128}
-0.609 (+/-0.444) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 128}
-0.555 (+/-0.285) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 128}
-0.546 (+/-0.268) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 128}
-0.545 (+/-0.266) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 128}
-0.543 (+/-0.264) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 128}
-0.544 (+/-0.265) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 128}
-0.541 (+/-0.261) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 128}
-0.541 (+/-0.261) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 128}
-0.542 (+/-0.259) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 128}
-0.542 (+/-0.260) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 128}
-0.618 (+/-0.449) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 128}
-0.553 (+/-0.266) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 128}
-0.544 (+/-0.253) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 128}
-0.547 (+/-0.265) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 128}
-0.542 (+/-0.253) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 128}
-0.542 (+/-0.253) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 128}
-0.542 (+/-0.252) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 128}
-0.540 (+/-0.253) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 128}
-0.541 (+/-0.250) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 128}
-0.540 (+/-0.251) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 128}
-0.620 (+/-0.441) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 256}
-0.556 (+/-0.286) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 256}
-0.548 (+/-0.277) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 256}
-0.549 (+/-0.277) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 256}
-0.543 (+/-0.260) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 256}
-0.544 (+/-0.264) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 256}
-0.541 (+/-0.259) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 256}
-0.540 (+/-0.259) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 256}
-0.539 (+/-0.255) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 256}
-0.540 (+/-0.257) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 256}
-0.606 (+/-0.410) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 256}
-0.555 (+/-0.287) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 256}
-0.544 (+/-0.270) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 256}
-0.549 (+/-0.277) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 256}
-0.542 (+/-0.259) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 256}
-0.540 (+/-0.255) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 256}
-0.543 (+/-0.259) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 256}
-0.541 (+/-0.260) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 256}
-0.541 (+/-0.260) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 256}
-0.540 (+/-0.258) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 256}
-0.606 (+/-0.403) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 256}
-0.557 (+/-0.291) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 256}
-0.545 (+/-0.257) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 256}
-0.548 (+/-0.265) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 256}
-0.546 (+/-0.266) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 256}
-0.539 (+/-0.249) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 256}
-0.541 (+/-0.249) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 256}
-0.540 (+/-0.252) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 256}
-0.541 (+/-0.251) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 256}
-0.541 (+/-0.253) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 256}
-0.619 (+/-0.449) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 512}
-0.559 (+/-0.308) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 512}
-0.549 (+/-0.276) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 512}
-0.544 (+/-0.268) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 512}
-0.541 (+/-0.254) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 512}
-0.542 (+/-0.259) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 512}
-0.541 (+/-0.260) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 512}
-0.539 (+/-0.255) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 512}
-0.539 (+/-0.255) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 512}
-0.539 (+/-0.255) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 512}
-0.612 (+/-0.424) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 512}
-0.563 (+/-0.316) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 512}
-0.547 (+/-0.269) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 512}
-0.544 (+/-0.263) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 512}
-0.545 (+/-0.266) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 512}
-0.543 (+/-0.268) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 512}
-0.540 (+/-0.257) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 512}
-0.540 (+/-0.256) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 512}
-0.541 (+/-0.261) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 512}
-0.539 (+/-0.255) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 512}
-0.629 (+/-0.455) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 512}
-0.559 (+/-0.293) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 512}
-0.545 (+/-0.256) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 512}
-0.543 (+/-0.254) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 512}
-0.544 (+/-0.253) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 512}
-0.541 (+/-0.248) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 512}
-0.542 (+/-0.256) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 512}
-0.539 (+/-0.249) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 512}
-0.539 (+/-0.248) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 512}
-0.540 (+/-0.248) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 512}
-0.636 (+/-0.470) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 1024}
-0.551 (+/-0.280) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 1024}
-0.553 (+/-0.289) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 1024}
-0.546 (+/-0.277) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 1024}
-0.541 (+/-0.258) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 1024}
-0.542 (+/-0.264) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 1024}
-0.542 (+/-0.258) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 1024}
-0.541 (+/-0.261) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 1024}
-0.540 (+/-0.254) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 1024}
-0.542 (+/-0.260) for {'max_features': 'auto', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 1024}
-0.626 (+/-0.475) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 1024}
-0.553 (+/-0.289) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 1024}
-0.547 (+/-0.273) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 1024}
-0.545 (+/-0.259) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 1024}
-0.542 (+/-0.260) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 1024}
-0.542 (+/-0.260) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 1024}
-0.540 (+/-0.255) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 1024}
-0.540 (+/-0.256) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 1024}
-0.541 (+/-0.261) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 1024}
-0.541 (+/-0.255) for {'max_features': 'sqrt', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 1024}
-0.616 (+/-0.421) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 100, 'max_depth': 1024}
-0.554 (+/-0.271) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 300, 'max_depth': 1024}
-0.546 (+/-0.262) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 500, 'max_depth': 1024}
-0.541 (+/-0.251) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 700, 'max_depth': 1024}
-0.542 (+/-0.253) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 900, 'max_depth': 1024}
-0.544 (+/-0.258) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1100, 'max_depth': 1024}
-0.542 (+/-0.253) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1300, 'max_depth': 1024}
-0.540 (+/-0.249) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1500, 'max_depth': 1024}
-0.539 (+/-0.247) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1700, 'max_depth': 1024}
-0.540 (+/-0.251) for {'max_features': 'log2', 'criterion': 'gini', 'n_estimators': 1900, 'max_depth': 1024}
