mean_fit_time,mean_score_time,mean_test_score,param_criterion,param_learning_rate,param_max_depth,param_max_features,param_n_estimators,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_fit_time,std_score_time,std_test_score
10.74215407371521,0.0814094066619873,-0.4985241811632501,friedman_mse,0.01,3,sqrt,900,"{'max_depth': 3, 'n_estimators': 900, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",26,-0.62816609694936,-0.687462868076163,-0.4398539323692092,-0.3439782795601716,-0.39309783250623265,0.17469079939408835,0.003100167018639084,0.1348670031293704
12.883062362670898,0.09602189064025879,-0.500673177033617,friedman_mse,0.01,3,sqrt,1100,"{'max_depth': 3, 'n_estimators': 1100, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",36,-0.6433822057721209,-0.693802891901202,-0.4391928545211405,-0.3372993080844636,-0.3896204897596573,0.4311708954914485,0.005606055002918035,0.1417523432198212
15.352320384979247,0.11186456680297852,-0.502068043264517,friedman_mse,0.01,3,sqrt,1300,"{'max_depth': 3, 'n_estimators': 1300, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",42,-0.6504273454703801,-0.6996928477437677,-0.4379795772239961,-0.3332584588124726,-0.38891115427072454,0.5497652595377223,0.0048075535228562834,0.14592797971463886
17.734000396728515,0.1304375171661377,-0.50330538748248,friedman_mse,0.01,3,sqrt,1500,"{'max_depth': 3, 'n_estimators': 1500, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",46,-0.6558216953516285,-0.7043059699678863,-0.4371796736785401,-0.3296675209444542,-0.38947925994405236,0.34235512529682727,0.0012092394368422026,0.14909195649993404
19.877623081207275,0.14308614730834962,-0.5049113810627586,friedman_mse,0.01,3,sqrt,1700,"{'max_depth': 3, 'n_estimators': 1700, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",52,-0.6663802887306862,-0.7061069990345128,-0.43627867785781055,-0.3279363851842252,-0.387777462643265,0.547099387921236,0.005286768980426903,0.15251503470702357
22.146510362625122,0.15638213157653807,-0.5058486348325759,friedman_mse,0.01,3,sqrt,1900,"{'max_depth': 3, 'n_estimators': 1900, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",56,-0.6718223592969786,-0.7065161838740104,-0.4371873510524,-0.3253025437497912,-0.38833549354254526,0.8300300422449474,0.007674000757619604,0.1542317339773591
1.158850336074829,0.01801614761352539,-0.5197398545776851,friedman_mse,0.01,3,log2,100,"{'max_depth': 3, 'n_estimators': 100, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",105,-0.5547243739923765,-0.5671621723702253,-0.5107779938657915,-0.48020416786232434,-0.48581386175668945,0.04688784230605464,0.00039650136262965623,0.03540377718316451
3.331863355636597,0.03449306488037109,-0.4985363169567216,friedman_mse,0.01,3,log2,300,"{'max_depth': 3, 'n_estimators': 300, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",27,-0.5799366195469338,-0.611070893490876,-0.46380264023389267,-0.40914324242359407,-0.4286893252532242,0.10280351079876356,0.0013978096686506137,0.08168986467571285
5.438872289657593,0.04922027587890625,-0.49473447222667427,friedman_mse,0.01,3,log2,500,"{'max_depth': 3, 'n_estimators': 500, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",9,-0.5965618374780128,-0.643187751726695,-0.4509717881964351,-0.3751959609758294,-0.4077064062057897,0.13098648008378722,0.0015658836220400997,0.10600498708419286
7.749454975128174,0.06606502532958984,-0.496408721429262,friedman_mse,0.01,3,log2,700,"{'max_depth': 3, 'n_estimators': 700, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",18,-0.6126382231784286,-0.6682983534751955,-0.4445753439574454,-0.3573755275171411,-0.3991006662982381,0.24916681973611132,0.0022201076472864708,0.12209869816070525
9.554506492614745,0.08059053421020508,-0.4976570351928543,friedman_mse,0.01,3,log2,900,"{'max_depth': 3, 'n_estimators': 900, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",23,-0.6314116663396379,-0.6744403303466754,-0.4413757889339127,-0.34698858748547295,-0.39400494292486676,0.25950522231639706,0.004573675255492714,0.13096205846649298
11.78298478126526,0.09977340698242188,-0.5004198997888937,friedman_mse,0.01,3,log2,1100,"{'max_depth': 3, 'n_estimators': 1100, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",33,-0.6423925953001961,-0.6876135275056998,-0.4400737187352999,-0.34004032240481447,-0.3919115514245687,0.15122758913891748,0.0019749880917787174,0.13880594880755712
14.187194108963013,0.11472053527832031,-0.5035424966977169,friedman_mse,0.01,3,log2,1300,"{'max_depth': 3, 'n_estimators': 1300, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",47,-0.6537182840719616,-0.698604779815238,-0.43940963136288813,-0.33507457293993664,-0.39083351523297233,0.12149048626752247,0.0019791743636855754,0.1454651206153985
16.166961765289308,0.12887415885925294,-0.5049639154903024,friedman_mse,0.01,3,log2,1500,"{'max_depth': 3, 'n_estimators': 1500, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",53,-0.6613408646483455,-0.7038589246637054,-0.4382477731706785,-0.33196657867731355,-0.38933077553751416,0.3720801877034681,0.007593511240016492,0.1495086105986157
18.407815313339235,0.14574337005615234,-0.5061588219445645,friedman_mse,0.01,3,log2,1700,"{'max_depth': 3, 'n_estimators': 1700, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",57,-0.6707151684866773,-0.7029085749023288,-0.438402109737096,-0.33019799528743143,-0.38849169537634937,0.6253294393081048,0.007933195587079455,0.1517826887128315
20.320211839675903,0.16220850944519044,-0.5066402294613294,friedman_mse,0.01,3,log2,1900,"{'max_depth': 3, 'n_estimators': 1900, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",59,-0.6723015891705253,-0.7072726506442314,-0.4374735447976962,-0.32745014368452335,-0.3886241254982313,0.2952126810276681,0.007990979824653556,0.1539608768066574
16.624137020111085,0.025987911224365234,-0.49335625921174,friedman_mse,0.01,6,auto,100,"{'max_depth': 6, 'n_estimators': 100, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",3,-0.588756486779367,-0.602896859467966,-0.45837274616511015,-0.3928028338565071,-0.42390682181764744,1.1593131654773576,0.0013412264187820933,0.08632403592109811
48.881739950180055,0.057794809341430664,-0.4962925917323558,friedman_mse,0.01,6,auto,300,"{'max_depth': 6, 'n_estimators': 300, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",17,-0.6331991593930562,-0.6905119891433161,-0.43641361250949884,-0.3283097517285102,-0.39296308109023337,1.0828135684975977,0.0013965693027189864,0.14067323687781294
79.19221706390381,0.08344049453735351,-0.5005814803396778,friedman_mse,0.01,6,auto,500,"{'max_depth': 6, 'n_estimators': 500, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",35,-0.6522815057640935,-0.7031579979757413,-0.43736076018630504,-0.3163682518868958,-0.39366645808615275,1.4893154895819234,0.0024148905063494184,0.1506071020465356
106.80050225257874,0.11370868682861328,-0.5078475167722509,friedman_mse,0.01,6,auto,700,"{'max_depth': 6, 'n_estimators': 700, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",63,-0.6760025485664005,-0.7144443277443614,-0.44001996956735256,-0.3112606774114789,-0.397429776479136,5.008221672978187,0.00329876501389494,0.15899611727490362
132.94981894493102,0.14374890327453613,-0.5125738055343457,friedman_mse,0.01,6,auto,900,"{'max_depth': 6, 'n_estimators': 900, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",77,-0.6877815841332318,-0.7212990947466604,-0.44493015429581234,-0.30868190548439234,-0.40009263764920683,2.991304168740243,0.0035470415485643943,0.16313524806622218
162.20911588668824,0.17103004455566406,-0.5184228607131066,friedman_mse,0.01,6,auto,1100,"{'max_depth': 6, 'n_estimators': 1100, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",102,-0.6999916540172407,-0.7321226845996486,-0.44817597591089264,-0.3077392811354623,-0.4039980195311716,5.297886052190015,0.003857864479523368,0.1679597286903586
186.13430261611938,0.20336174964904785,-0.5246914057876977,friedman_mse,0.01,6,auto,1300,"{'max_depth': 6, 'n_estimators': 1300, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",110,-0.7131889234002011,-0.7407230931590177,-0.45409047679359527,-0.30733819281010205,-0.40802634634796986,6.41374956910415,0.003873117436031364,0.17207061250924102
214.81275339126586,0.23221912384033203,-0.5300122937123497,friedman_mse,0.01,6,auto,1500,"{'max_depth': 6, 'n_estimators': 1500, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",121,-0.7270042521363661,-0.7465246193747351,-0.45591628038196,-0.30686148266148416,-0.41366078198599326,6.839100833465194,0.006863158024860264,0.1757904265165703
238.63071856498718,0.2578738212585449,-0.5358886694028839,friedman_mse,0.01,6,auto,1700,"{'max_depth': 6, 'n_estimators': 1700, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",131,-0.7372585434596326,-0.756034786890115,-0.4615747615866464,-0.30791947403290093,-0.4165596388278618,3.5287612862100786,0.0077485194266198295,0.17930425433107655
266.9353826522827,0.2843183994293213,-0.5426091643617333,friedman_mse,0.01,6,auto,1900,"{'max_depth': 6, 'n_estimators': 1900, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",141,-0.7495424690039104,-0.7644898292316197,-0.46700191323207313,-0.3094743690420687,-0.4224384428723336,15.340195521815964,0.005678375899046898,0.1825191787756297
3.6827703952789306,0.02701258659362793,-0.49917636219178485,friedman_mse,0.01,6,sqrt,100,"{'max_depth': 6, 'n_estimators': 100, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",30,-0.5677405590608666,-0.5785363401297716,-0.4765525276771201,-0.4283757504181575,-0.4446438983200034,0.2184819885136101,0.0008441637309437206,0.06244644423290417
10.802057027816772,0.060921096801757814,-0.49219746663593894,friedman_mse,0.01,6,sqrt,300,"{'max_depth': 6, 'n_estimators': 300, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",1,-0.6088330167220543,-0.6500552183256701,-0.4468550499706704,-0.35663141563041806,-0.3985569459469302,0.5272077510392248,0.0014904952490103142,0.11638349144431993
17.37491641044617,0.08846993446350097,-0.5000616502009274,friedman_mse,0.01,6,sqrt,500,"{'max_depth': 6, 'n_estimators': 500, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",32,-0.642469837786,-0.6849844039486354,-0.4432204628060766,-0.3353135144769987,-0.39425204049130264,1.3605411057533718,0.004532616362885864,0.13859694829930372
23.937950325012206,0.12211322784423828,-0.5080580342428364,friedman_mse,0.01,6,sqrt,700,"{'max_depth': 6, 'n_estimators': 700, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",65,-0.6712703304632379,-0.7007583215205188,-0.4461738502045334,-0.3277719541935644,-0.3942377906040055,0.7172580256696894,0.005325319746076366,0.15037376585005613
31.511487770080567,0.1472292423248291,-0.512862225499105,friedman_mse,0.01,6,sqrt,900,"{'max_depth': 6, 'n_estimators': 900, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",79,-0.6858753369363835,-0.7109579714216192,-0.44810221804260475,-0.3229307314741635,-0.39636226608223074,1.176811891134005,0.002788799770863889,0.15685539680656524
36.01296949386597,0.17649421691894532,-0.5176573795764582,friedman_mse,0.01,6,sqrt,1100,"{'max_depth': 6, 'n_estimators': 1100, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",96,-0.6959132353390167,-0.7192637050428587,-0.45193468966483136,-0.32190276414297503,-0.3991873970534288,2.066638797550835,0.005161506982619326,0.16068452460435698
43.682818746566774,0.20871758460998535,-0.5224385697631689,friedman_mse,0.01,6,sqrt,1300,"{'max_depth': 6, 'n_estimators': 1300, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",109,-0.709557689848517,-0.72606724619455,-0.45504201224287255,-0.3206714700493174,-0.40076509215636447,0.6186204115287586,0.002656642003368665,0.16525046184518813
49.79546537399292,0.2381671905517578,-0.5266952277858729,friedman_mse,0.01,6,sqrt,1500,"{'max_depth': 6, 'n_estimators': 1500, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",115,-0.7195703835955141,-0.7320918601413499,-0.45806651501879464,-0.31979605925387583,-0.40385923442863375,1.5364298854392668,0.0024048142265756913,0.16852219541292998
53.57819037437439,0.2644568920135498,-0.5316985259428076,friedman_mse,0.01,6,sqrt,1700,"{'max_depth': 6, 'n_estimators': 1700, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",123,-0.7282374434952538,-0.7385757756394937,-0.4622998757955986,-0.3205314385510361,-0.40875426051169483,2.466872552124196,0.005093849674568247,0.1708527154932404
60.49429779052734,0.30454444885253906,-0.5352537161184096,friedman_mse,0.01,6,sqrt,1900,"{'max_depth': 6, 'n_estimators': 1900, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",127,-0.7322756168650719,-0.7473982592016853,-0.4657586504653247,-0.3189912680745317,-0.4117507196685342,2.9204545996887625,0.008521142743492973,0.1735967063643264
3.207058811187744,0.02494058609008789,-0.5024827691906918,friedman_mse,0.01,6,log2,100,"{'max_depth': 6, 'n_estimators': 100, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",43,-0.5646998555740377,-0.5773052885601211,-0.4794031657758301,-0.438599627005651,-0.45237620405506224,0.0761958805238514,0.0003683343929953086,0.0576090803352521
9.293395471572875,0.056132030487060544,-0.4937284253896867,friedman_mse,0.01,6,log2,300,"{'max_depth': 6, 'n_estimators': 300, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",5,-0.6062333728786448,-0.6439030374296247,-0.45040968275130167,-0.366352637706356,-0.4016896817172454,0.5682837439162983,0.0008150833841457617,0.11115948549413784
15.72865343093872,0.08787908554077148,-0.5009005345358577,friedman_mse,0.01,6,log2,500,"{'max_depth': 6, 'n_estimators': 500, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",38,-0.6438590705836916,-0.6774191414105418,-0.44694350177605063,-0.34246781578749147,-0.3937448888670142,0.2217039697194795,0.0010656886615047184,0.13497528744762372
20.650635099411012,0.11980619430541992,-0.5079789574453406,friedman_mse,0.01,6,log2,700,"{'max_depth': 6, 'n_estimators': 700, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",64,-0.6715922534572883,-0.6977374111204134,-0.4464883675954179,-0.331510103188231,-0.3924885361833223,0.9795327408671178,0.0021868977957351377,0.14902358583905662
26.797755908966064,0.14829201698303224,-0.5136538706002903,friedman_mse,0.01,6,log2,900,"{'max_depth': 6, 'n_estimators': 900, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",84,-0.6877857091969888,-0.7090823774083972,-0.4486966610742771,-0.3259705303587113,-0.3966509372984336,0.4090088437742593,0.002969655308691413,0.15598155071771688
32.54591612815857,0.17918171882629394,-0.5168647347080075,friedman_mse,0.01,6,log2,1100,"{'max_depth': 6, 'n_estimators': 1100, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",93,-0.6948209611592688,-0.7184914674405849,-0.4510549855099929,-0.3225790209367771,-0.39729227490952695,1.183111964098207,0.0019943682168363764,0.1604369179209794
37.98805379867554,0.20983705520629883,-0.5218409057965736,friedman_mse,0.01,6,log2,1300,"{'max_depth': 6, 'n_estimators': 1300, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",108,-0.7076810770989954,-0.7228410205530875,-0.4547857901190256,-0.32199864866164424,-0.4018092648483717,1.324035283541873,0.004469231434462369,0.16357398390575817
43.3340585231781,0.24029068946838378,-0.5256556372806994,friedman_mse,0.01,6,log2,1500,"{'max_depth': 6, 'n_estimators': 1500, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",111,-0.718432666641114,-0.7271104378314679,-0.4580488097635265,-0.32245847154010515,-0.4021357609856694,1.7674142126132182,0.005108619251167341,0.16665439308947222
50.4374921798706,0.2740151405334473,-0.5302097885611162,friedman_mse,0.01,6,log2,1700,"{'max_depth': 6, 'n_estimators': 1700, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",122,-0.7241050469161411,-0.738123183908968,-0.4620383473639491,-0.31999689001081977,-0.406692901075813,1.577631275623462,0.006138383058238174,0.17024728610957748
56.215954065322876,0.2980710506439209,-0.535625846125032,friedman_mse,0.01,6,log2,1900,"{'max_depth': 6, 'n_estimators': 1900, 'max_features': 'log2', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",129,-0.7367549935753932,-0.744623978271317,-0.46589974689389313,-0.3220050484040445,-0.4087494361959807,2.532124334590623,0.00914054835140289,0.17362676726515894
52.223259973526,0.039323854446411136,-0.5057989355378583,friedman_mse,0.01,9,auto,100,"{'max_depth': 9, 'n_estimators': 100, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",55,-0.6125538332622191,-0.6048750192813508,-0.47038670913573766,-0.39942756360927445,-0.4417005832444791,4.178082643778955,0.0026900353137316205,0.08705400029734059
157.9476107120514,0.0959810733795166,-0.5356944930966361,friedman_mse,0.01,9,auto,300,"{'max_depth': 9, 'n_estimators': 300, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",130,-0.7062163337233368,-0.722196612789888,-0.47070767004745345,-0.345638391735357,-0.43363204308324105,4.040170710385719,0.005112569282596595,0.15141005836157956
244.2616681575775,0.15304574966430665,-0.5610420567572605,friedman_mse,0.01,9,auto,500,"{'max_depth': 9, 'n_estimators': 500, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",160,-0.7639427653018006,-0.769261164142916,-0.48412564175668477,-0.3370440560848268,-0.4507397833997904,10.42606788459908,0.008212911225608034,0.17480663099867028
333.66837229728696,0.2031942844390869,-0.5853466466245373,friedman_mse,0.01,9,auto,700,"{'max_depth': 9, 'n_estimators': 700, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",180,-0.8127888199553017,-0.8069204626227048,-0.5031958969095583,-0.33597065597961673,-0.4677488074557762,4.781049313226325,0.009094468095755098,0.19162382253797144
423.442874288559,0.2569911479949951,-0.6068657206070409,friedman_mse,0.01,9,auto,900,"{'max_depth': 9, 'n_estimators': 900, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",197,-0.8441916141532921,-0.8432248109784014,-0.5213174930906092,-0.3426321923332779,-0.4828491833874556,18.679965766524216,0.009124160741662867,0.2023435202390211
518.9406844139099,0.3223153591156006,-0.6333054281366867,friedman_mse,0.01,9,auto,1100,"{'max_depth': 9, 'n_estimators': 1100, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",216,-0.8810848372534132,-0.8932775151866248,-0.5482603527350551,-0.34692944687276883,-0.4968566886073466,7.5423029315345875,0.018097951048462214,0.21764601704472164
624.6058944702148,0.3756441593170166,-0.6591595211218458,friedman_mse,0.01,9,auto,1300,"{'max_depth': 9, 'n_estimators': 1300, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",230,-0.9287837546717574,-0.9384368333877606,-0.5648393031829582,-0.35306613677083737,-0.510542847954689,40.221981505925136,0.01515715224843427,0.23468184282730717
675.7300752162934,0.42083892822265623,-0.6747563200030016,friedman_mse,0.01,9,auto,1500,"{'max_depth': 9, 'n_estimators': 1500, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",236,-0.9475073176915084,-0.9693943616426414,-0.5751802349471955,-0.3537894936652673,-0.5277799695820315,16.837093316980045,0.007851066284478651,0.2432073633740455
869.2954980373382,0.48978619575500487,-0.6979193866386015,friedman_mse,0.01,9,auto,1700,"{'max_depth': 9, 'n_estimators': 1700, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",248,-0.981717830617762,-1.0167663274009058,-0.6012618100653483,-0.3614184489763143,-0.5282970191434299,34.01412717826521,0.018295808766237036,0.2582862160689663
869.5828934192657,0.542269515991211,-0.7258029439388496,friedman_mse,0.01,9,auto,1900,"{'max_depth': 9, 'n_estimators': 1900, 'max_features': 'auto', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",256,-1.0237257588861037,-1.070431104183623,-0.6223313518697716,-0.37057627539500443,-0.5418079888178747,27.16333830079065,0.025971986281084544,0.2750561135174595
11.871581268310546,0.0391939640045166,-0.49763358058814927,friedman_mse,0.01,9,sqrt,100,"{'max_depth': 9, 'n_estimators': 100, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",21,-0.5796331178071686,-0.5856425542215938,-0.47523107627762173,-0.4132985545745666,-0.43432345012557744,0.30687627547559004,0.0011078860906034481,0.07223941266491615
34.74559350013733,0.09871177673339844,-0.5094330790580447,friedman_mse,0.01,9,sqrt,300,"{'max_depth': 9, 'n_estimators': 300, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",70,-0.6539812680188585,-0.6820883520096606,-0.4605206269578357,-0.3491317318903308,-0.40137440319369483,0.5990013120769405,0.002337500424115733,0.13451467305796513
56.67568244934082,0.15995569229125978,-0.5283315893672884,friedman_mse,0.01,9,sqrt,500,"{'max_depth': 9, 'n_estimators': 500, 'max_features': 'sqrt', 'criterion': 'friedman_mse', 'learning_rate': 0.01}",119,-0.7002909704078443,-0.7295497554965088,-0.4684915146405141,-0.33629982444320805,-0.4069437814038502,1.4020131988692945,0.006154471505517076,0.15827379446809345
