RUN,val_AUC,BATCH_SIZE,loss,EPOCHS,val_loss,accuracy,val_accuracy,AUC,LR,NEURONS
9,0.7849075,1024,0.4534464098978649,700,0.49868935288279037,0.79650295,0.79331744,0.78040385,3.0000000000000004e-05,[512; 512; 512; 512]
9,0.7883532,1024,0.45075763220710785,750,0.4933714800347576,0.79853195,0.79236275,0.7839542,3.0000000000000004e-05,[512; 512; 512; 512]
9,0.79040456,1024,0.4456740870957102,800,0.48982286481697973,0.8016948,0.797136,0.78865886,3.0000000000000004e-05,[512; 512; 512; 512]
9,0.7935607,1024,0.44157192749852475,850,0.4818370950250466,0.8041416,0.79570407,0.7948948,3.0000000000000004e-05,[512; 512; 512; 512]
9,0.7953946,1024,0.43883079565346095,900,0.47767356961325413,0.80557376,0.80023867,0.79746985,3.0000000000000004e-05,[512; 512; 512; 512]
9,0.79640263,1024,0.4356295542364979,950,0.4740270635393184,0.8083786,0.800716,0.8004858,3.0000000000000004e-05,[512; 512; 512; 512]
9,0.7993212,1024,0.43054741266384583,1000,0.4689170825168455,0.81219786,0.8004773,0.8054194,3.0000000000000004e-05,[512; 512; 512; 512]
10,0.5890532,1024,1.7181881801064902,0,0.8853719339165881,0.6459987,0.7498807,0.4993355,0.0001,[512; 1024]
10,0.7261343,1024,0.5234653421025106,50,0.5769420344391415,0.758489,0.76968974,0.67779773,0.0001,[512; 1024]
10,0.75906044,1024,0.4856182782908374,100,0.5238322244481426,0.77848065,0.78663486,0.7361608,0.0001,[512; 1024]
10,0.77913505,1024,0.4658677709243488,150,0.48623201107352904,0.7912514,0.7947494,0.76571244,0.0001,[512; 1024]
10,0.7904309,1024,0.4540726620566769,200,0.4687544098332844,0.79865134,0.79976135,0.7797785,0.0001,[512; 1024]
10,0.796539,1024,0.4435114168395872,250,0.45855784054872245,0.802948,0.8047733,0.79185915,0.0001,[512; 1024]
10,0.8000899,1024,0.4357910777782351,300,0.45606456545486085,0.8058722,0.80835325,0.8009068,0.0001,[512; 1024]
10,0.80365264,1024,0.42173600517146204,350,0.45094692903373007,0.8179865,0.8116945,0.8155888,0.0001,[512; 1024]
10,0.80828977,1024,0.41804894286877514,400,0.4455028379731645,0.82138807,0.8162291,0.8183586,0.0001,[512; 1024]
10,0.813896,1024,0.4041741601093477,450,0.4390951679828343,0.8289073,0.82004774,0.8320117,0.0001,[512; 1024]
10,0.81621355,1024,0.3916080749219134,500,0.43474732431136337,0.83212984,0.8243437,0.8436002,0.0001,[512; 1024]
10,0.81567824,1024,0.3825926086196483,550,0.4317686740566836,0.83857495,0.82386637,0.8504711,0.0001,[512; 1024]
10,0.8170702,1024,0.3708341318037755,600,0.4292150309945063,0.84293133,0.8267303,0.86161536,0.0001,[512; 1024]
10,0.818619,1024,0.36184369480331735,650,0.42633893266498046,0.8468103,0.82505965,0.8675079,0.0001,[512; 1024]
10,0.81985694,1024,0.3556570631849344,700,0.42267302933342416,0.85092795,0.8319809,0.87387645,0.0001,[512; 1024]
10,0.8214633,1024,0.34608674530639505,750,0.4213464387703625,0.8545086,0.8331742,0.88153857,0.0001,[512; 1024]
10,0.82132185,1024,0.3348071766602521,800,0.42115530802697154,0.8630423,0.8307876,0.88858217,0.0001,[512; 1024]
10,0.8202466,1024,0.33146954770445886,850,0.42201442049909604,0.85987943,0.8334129,0.8930461,0.0001,[512; 1024]
10,0.8199913,1024,0.32223924172090346,900,0.423282603389608,0.86447453,0.8329356,0.90003157,0.0001,[512; 1024]
10,0.82088447,1024,0.3205893546166778,950,0.42253231143040987,0.86727935,0.8343675,0.8990107,0.0001,[512; 1024]
10,0.8207069,1024,0.31023599274183944,1000,0.42286424272669243,0.8723518,0.8374702,0.9061713,0.0001,[512; 1024]
11,0.60335,1024,1.2601910727742736,0,0.6083129767586337,0.6562034,0.75918853,0.5050104,0.0001,[1024; 1024]
11,0.7448613,1024,0.4990509913112381,50,0.5356244117946215,0.77102107,0.7804296,0.716796,0.0001,[1024; 1024]
11,0.7860046,1024,0.4669473773220768,100,0.4899573653011732,0.7879095,0.7935561,0.7663609,0.0001,[1024; 1024]
11,0.8017389,1024,0.4522786938294723,150,0.47007520275639464,0.7973981,0.80334127,0.7850084,0.0001,[1024; 1024]
11,0.809526,1024,0.43998706525753783,200,0.45270102644308086,0.8061706,0.8112172,0.79804134,0.0001,[1024; 1024]
11,0.8102492,1024,0.42238128479436093,250,0.4444689548954474,0.81488335,0.81861573,0.8172486,0.0001,[1024; 1024]
11,0.8176069,1024,0.4134774883774305,300,0.4358237962734159,0.8209107,0.8207637,0.8255273,0.0001,[1024; 1024]
11,0.824189,1024,0.39609748277493734,350,0.4313359545068126,0.8290267,0.8257757,0.8411227,0.0001,[1024; 1024]
11,0.82286185,1024,0.3754766144366639,400,0.4266132345916548,0.8380975,0.82696897,0.8587962,0.0001,[1024; 1024]
11,0.82747346,1024,0.3671187686274215,450,0.419323169772551,0.8452587,0.826253,0.8661965,0.0001,[1024; 1024]
11,0.8287227,1024,0.3465554716781706,500,0.41871911815072016,0.8523005,0.83245826,0.8819896,0.0001,[1024; 1024]
11,0.8325792,1024,0.329671414331924,550,0.41247769084921315,0.8596407,0.8360382,0.8959615,0.0001,[1024; 1024]
11,0.8307069,1024,0.3152852621697125,600,0.41527291677163153,0.8660858,0.8317422,0.9051791,0.0001,[1024; 1024]
11,0.83075756,1024,0.30223345684857217,650,0.4147497644287874,0.8737244,0.83866346,0.91240937,0.0001,[1024; 1024]
11,0.8330862,1024,0.29093236502549197,700,0.4172373939385562,0.8801695,0.8372315,0.9188366,0.0001,[1024; 1024]
11,0.83455676,1024,0.281272051566582,750,0.4173831121733763,0.88339204,0.83961815,0.92572886,0.0001,[1024; 1024]
11,0.83269614,1024,0.2753689830415024,800,0.4241792873152685,0.88506293,0.8360382,0.9296955,0.0001,[1024; 1024]
11,0.83575314,1024,0.2555811278961749,850,0.42150585416677744,0.89544666,0.8374702,0.9394346,0.0001,[1024; 1024]
11,0.8344465,1024,0.25189418540035347,900,0.42521973131380103,0.89813215,0.8360382,0.9413289,0.0001,[1024; 1024]
11,0.8346841,1024,0.23772516823447376,950,0.4275588145830751,0.90242887,0.83699286,0.94915384,0.0001,[1024; 1024]
11,0.83320755,1024,0.23263839285242932,1000,0.4349719279848021,0.9045772,0.83770883,0.94977534,0.0001,[1024; 1024]
12,0.5839702,1024,1.5399666444323488,0,0.5604561743133107,0.6397923,0.73842484,0.5005958,0.0001,[512; 1024; 1024]
12,0.70950717,1024,0.5300969643311689,50,0.5965049477920896,0.75777286,0.7646778,0.6608602,0.0001,[512; 1024; 1024]
12,0.7521706,1024,0.4993320543228061,100,0.5514320608539627,0.76875335,0.77732694,0.71703273,0.0001,[512; 1024; 1024]
12,0.7836762,1024,0.47181674588186867,150,0.5113203601791637,0.78528374,0.7854415,0.7588475,0.0001,[512; 1024; 1024]
12,0.79698455,1024,0.45681799361933,200,0.4915437117396789,0.79578686,0.798568,0.77818745,0.0001,[512; 1024; 1024]
12,0.80590403,1024,0.4436539749388636,250,0.46754588096409255,0.8012174,0.8066826,0.7937414,0.0001,[512; 1024; 1024]
12,0.81215227,1024,0.4326016199135614,300,0.45571290442368867,0.80998987,0.8152745,0.8052605,0.0001,[512; 1024; 1024]
12,0.812688,1024,0.42608994499143255,350,0.4545666147530221,0.8122576,0.81861573,0.81323874,0.0001,[512; 1024; 1024]
12,0.8177017,1024,0.4095345398044006,400,0.44699145656496925,0.8200752,0.82458234,0.82971483,0.0001,[512; 1024; 1024]
12,0.8214492,1024,0.40269064834431334,450,0.43968575766092266,0.82341707,0.82601434,0.8373425,0.0001,[512; 1024; 1024]
12,0.8223426,1024,0.3901460447889485,500,0.43730197914460395,0.82807183,0.826253,0.8479641,0.0001,[512; 1024; 1024]
12,0.8234306,1024,0.37704984231304495,550,0.43266061124767496,0.8348153,0.83102626,0.86119026,0.0001,[512; 1024; 1024]
12,0.8249541,1024,0.3650937122035768,600,0.4327903074694704,0.84060395,0.8303103,0.86919117,0.0001,[512; 1024; 1024]
12,0.82594717,1024,0.35627609796894544,650,0.4302670428178191,0.84293133,0.83508354,0.8766708,0.0001,[512; 1024; 1024]
12,0.8264341,1024,0.3519533888842074,700,0.4315018586298731,0.84645224,0.8348449,0.8800837,0.0001,[512; 1024; 1024]
12,0.8282596,1024,0.3422839906852086,750,0.4318287860806631,0.84871995,0.83818614,0.88704807,0.0001,[512; 1024; 1024]
12,0.82574946,1024,0.33593847715762876,800,0.4329318810049845,0.85498595,0.8348449,0.89050746,0.0001,[512; 1024; 1024]
12,0.8270011,1024,0.32458135691599393,850,0.4368798285509351,0.8582682,0.8312649,0.9002134,0.0001,[512; 1024; 1024]
12,0.8291798,1024,0.323860835074354,900,0.43869488136865076,0.8604762,0.82696897,0.89928246,0.0001,[512; 1024; 1024]
12,0.8260411,1024,0.31080368803773484,950,0.441243300460688,0.8654294,0.82458234,0.9080747,0.0001,[512; 1024; 1024]
12,0.8257245,1024,0.3061701511329389,1000,0.4418365368979643,0.86853254,0.82792366,0.91159195,0.0001,[512; 1024; 1024]
13,0.5980374,1024,1.128410110555017,0,0.5363533435402736,0.6502954,0.76443917,0.49618986,0.0001,[512; 1024; 2048]
13,0.7233176,1024,0.5274229681441343,50,0.5799735737302139,0.7577132,0.77732694,0.6676423,0.0001,[512; 1024; 2048]
13,0.761452,1024,0.4941575073442489,100,0.5359727390341656,0.7737065,0.78782815,0.7262827,0.0001,[512; 1024; 2048]
13,0.7879777,1024,0.4715310158892179,150,0.5113872431627606,0.7861192,0.7980907,0.7621506,0.0001,[512; 1024; 2048]
13,0.8013194,1024,0.45376141553506466,200,0.4793810843425605,0.79608524,0.8062053,0.7856306,0.0001,[512; 1024; 2048]
13,0.8050726,1024,0.4419222253012886,250,0.4643026566590785,0.80354476,0.8112172,0.79601896,0.0001,[512; 1024; 2048]
13,0.8081649,1024,0.4317140533782961,300,0.4509019985403821,0.80593187,0.8157518,0.80860573,0.0001,[512; 1024; 2048]
13,0.8121289,1024,0.4201626238140989,350,0.4393063020307864,0.8179268,0.8176611,0.81807053,0.0001,[512; 1024; 2048]
13,0.81704086,1024,0.4025631953485898,400,0.428121205517102,0.8246106,0.8221957,0.8344573,0.0001,[512; 1024; 2048]
13,0.8228431,1024,0.39183883809948006,450,0.4225826050899478,0.8313541,0.8243437,0.8453734,0.0001,[512; 1024; 2048]
13,0.8246781,1024,0.38487699879889714,500,0.4174383543698486,0.8346363,0.8272076,0.85085595,0.0001,[512; 1024; 2048]
13,0.8248334,1024,0.36891087511562254,550,0.41497580786024474,0.8404249,0.8281623,0.8640995,0.0001,[512; 1024; 2048]
13,0.826724,1024,0.3633075038647747,600,0.41336243993342636,0.8426926,0.82649165,0.8694384,0.0001,[512; 1024; 2048]
13,0.8228524,1024,0.3578457051699476,650,0.4135314725037122,0.84537804,0.82911694,0.8752723,0.0001,[512; 1024; 2048]
13,0.82665133,1024,0.34488759003946434,700,0.4101301713462092,0.8520618,0.82840097,0.88418204,0.0001,[512; 1024; 2048]
13,0.8243355,1024,0.3356041067442775,750,0.4118202640361604,0.8574924,0.8293556,0.8892975,0.0001,[512; 1024; 2048]
13,0.82573324,1024,0.3233512319424787,800,0.4099465965228889,0.8613117,0.8326969,0.8992282,0.0001,[512; 1024; 2048]
13,0.82582444,1024,0.3255621766929532,850,0.4099753309974807,0.86196816,0.8334129,0.8965152,0.0001,[512; 1024; 2048]
13,0.8261167,1024,0.31279985899500384,900,0.4097166546631542,0.8656084,0.8357995,0.90622056,0.0001,[512; 1024; 2048]
13,0.8253943,1024,0.3088668603853557,950,0.41178998907312286,0.86972606,0.83412886,0.90934634,0.0001,[512; 1024; 2048]
13,0.82575786,1024,0.29891912118663094,1000,0.41249788299665247,0.87270993,0.8343675,0.91524786,0.0001,[512; 1024; 2048]
14,0.46160877,1024,1.750254368927169,0,0.6463386811049286,0.6462971,0.7608592,0.49425158,0.0001,[512; 512; 512; 512]
14,0.685251,1024,0.5563196453514891,50,0.6095507826042631,0.75073105,0.76252985,0.59058976,0.0001,[512; 512; 512; 512]
14,0.7284783,1024,0.5210458601282997,100,0.5790944317929215,0.7611148,0.77422434,0.6786513,0.0001,[512; 512; 512; 512]
14,0.7638076,1024,0.4954694634801542,150,0.5470905909390325,0.77239364,0.78926015,0.7272003,0.0001,[512; 512; 512; 512]
14,0.7898877,1024,0.47606891304914356,200,0.5124654333176077,0.78045,0.802148,0.75786203,0.0001,[512; 512; 512; 512]
14,0.8002256,1024,0.4610137413230582,250,0.48786386537381177,0.7942352,0.8064439,0.7725772,0.0001,[512; 512; 512; 512]
14,0.80561364,1024,0.4516282864766423,300,0.4713627650373591,0.79781586,0.8126492,0.78499436,0.0001,[512; 512; 512; 512]
14,0.81065124,1024,0.4403542296861687,350,0.4562906323867652,0.8071254,0.8121718,0.79766315,0.0001,[512; 512; 512; 512]
14,0.8125827,1024,0.42778894786313404,400,0.44295116894854,0.81339145,0.81336516,0.81234837,0.0001,[512; 512; 512; 512]
14,0.8133037,1024,0.4157947318689233,450,0.4334742050609042,0.8185236,0.81599045,0.8224018,0.0001,[512; 512; 512; 512]
14,0.8191799,1024,0.41116180854124834,500,0.4271679627440141,0.81816554,0.81599045,0.8268787,0.0001,[512; 512; 512; 512]
14,0.82280904,1024,0.40270806427409445,550,0.42235971775999503,0.8246703,0.81145585,0.8363264,0.0001,[512; 512; 512; 512]
14,0.82515323,1024,0.39178628078179717,600,0.41636294751007974,0.83159274,0.81742245,0.84451777,0.0001,[512; 512; 512; 512]
14,0.82537353,1024,0.38409231595231275,650,0.41318335160435243,0.8363072,0.82195705,0.85020465,0.0001,[512; 512; 512; 512]
14,0.82978785,1024,0.3801995102002014,700,0.40949705332731007,0.8379782,0.8198091,0.8562541,0.0001,[512; 512; 512; 512]
14,0.8307099,1024,0.37465494949749223,750,0.40617774642452703,0.8396491,0.8267303,0.85955656,0.0001,[512; 512; 512; 512]
14,0.8321373,1024,0.36487029388190356,800,0.4044585988458984,0.84710866,0.8281623,0.8655953,0.0001,[512; 512; 512; 512]
14,0.82924145,1024,0.35869111446255236,850,0.40541650438081106,0.8467506,0.8272076,0.8720845,0.0001,[512; 512; 512; 512]
14,0.831369,1024,0.3560131858522314,900,0.40351755335962575,0.8459748,0.82792366,0.87582314,0.0001,[512; 512; 512; 512]
14,0.8307485,1024,0.3487150833840344,950,0.4032145715556452,0.853136,0.83054894,0.88018245,0.0001,[512; 512; 512; 512]
14,0.8316679,1024,0.3434856175085152,1000,0.4026622360105446,0.8563585,0.83150357,0.8837351,0.0001,[512; 512; 512; 512]
15,0.6680033,1024,1.2190705613275554,0,0.556142794772947,0.65423405,0.7649165,0.5105496,0.00030000000000000003,[512; 1024]
15,0.7814078,1024,0.47580235091180273,50,0.49819528962661086,0.7815241,0.8026253,0.7565553,0.00030000000000000003,[512; 1024]
15,0.8031086,1024,0.4433919231092161,100,0.4469810288817331,0.8019932,0.81145585,0.7956471,0.00030000000000000003,[512; 1024]
15,0.8084557,1024,0.4190984650945695,150,0.4396383945725698,0.816972,0.821241,0.8204574,0.00030000000000000003,[512; 1024]
15,0.81233895,1024,0.3948291693274713,200,0.43020870381152715,0.82628155,0.8274463,0.8437895,0.00030000000000000003,[512; 1024]
15,0.8140719,1024,0.36886695118410573,250,0.4221924628875705,0.8422152,0.83150357,0.8648202,0.00030000000000000003,[512; 1024]
15,0.81527746,1024,0.3416585976432102,300,0.42107631869987544,0.85426986,0.8274463,0.8873824,0.00030000000000000003,[512; 1024]
15,0.8150783,1024,0.3226174508845201,350,0.4238793620488524,0.86292297,0.83150357,0.9007136,0.00030000000000000003,[512; 1024]
15,0.81513774,1024,0.3096930782593057,400,0.42295252356438195,0.86799544,0.8312649,0.90839326,0.00030000000000000003,[512; 1024]
15,0.81513816,1024,0.2964184738634708,450,0.4265640804904173,0.8758728,0.8353222,0.9162454,0.00030000000000000003,[512; 1024]
15,0.8180329,1024,0.2816260647516216,500,0.4270995075634385,0.88273555,0.8357995,0.9251828,0.00030000000000000003,[512; 1024]
15,0.81635416,1024,0.2699361831623835,550,0.43309305526476205,0.88882256,0.8360382,0.9316805,0.00030000000000000003,[512; 1024]
15,0.8137623,1024,0.2610786512023674,600,0.4384944576778958,0.8909113,0.83508354,0.9375517,0.00030000000000000003,[512; 1024]
15,0.81570834,1024,0.24899586425598305,650,0.43652574094212426,0.8971176,0.83556086,0.9424789,0.00030000000000000003,[512; 1024]
15,0.8168403,1024,0.2414148478727249,700,0.43950521806543935,0.90195143,0.8348449,0.9465384,0.00030000000000000003,[512; 1024]
15,0.8163973,1024,0.23632681108519862,750,0.4438809814629521,0.905532,0.8372315,0.9482715,0.00030000000000000003,[512; 1024]
15,0.81482077,1024,0.23076526425388041,800,0.44821715868458256,0.90720296,0.8374702,0.95034266,0.00030000000000000003,[512; 1024]
15,0.8160408,1024,0.22347119047561081,850,0.448258154033761,0.9101271,0.8372315,0.95479053,0.00030000000000000003,[512; 1024]
15,0.814819,1024,0.21970736880486538,900,0.4521331171147294,0.90959,0.83556086,0.95550597,0.00030000000000000003,[512; 1024]
15,0.81591624,1024,0.21424633091849288,950,0.4499765955747454,0.9107835,0.8379475,0.9582572,0.00030000000000000003,[512; 1024]
15,0.8127817,1024,0.20533933011431352,1000,0.4595041047701688,0.91412544,0.83866346,0.9619762,0.00030000000000000003,[512; 1024]
16,0.5838032,1024,1.4806068785087998,0,0.7464471517428578,0.6523841,0.7601432,0.5127084,0.00030000000000000003,[1024; 1024]
16,0.77553314,1024,0.4615679344008616,50,0.4915658133126671,0.7892821,0.7949881,0.7737203,0.00030000000000000003,[1024; 1024]
16,0.79398483,1024,0.42961334839117316,100,0.4492079666377821,0.8095721,0.8093079,0.81067145,0.00030000000000000003,[1024; 1024]
16,0.8041717,1024,0.4023392298483099,150,0.4428716464657203,0.8261025,0.81455845,0.8374693,0.00030000000000000003,[1024; 1024]
16,0.8078011,1024,0.3682892176863359,200,0.4312302455412744,0.84024584,0.8207637,0.865701,0.00030000000000000003,[1024; 1024]
16,0.81102204,1024,0.33418529407643843,250,0.4340512375985239,0.8585666,0.82386637,0.8922643,0.00030000000000000003,[1024; 1024]
16,0.81161314,1024,0.2943520909271427,300,0.43191192171454146,0.8779018,0.83245826,0.9188464,0.00030000000000000003,[1024; 1024]
16,0.8118322,1024,0.26863308927534363,350,0.4398739978066492,0.8873903,0.8331742,0.9330354,0.00030000000000000003,[1024; 1024]
16,0.81577826,1024,0.24988599199379957,400,0.45048427002811203,0.89681923,0.8357995,0.9422856,0.00030000000000000003,[1024; 1024]
16,0.8142454,1024,0.2271956036588404,450,0.46159703684592873,0.9037417,0.8343675,0.9532142,0.00030000000000000003,[1024; 1024]
16,0.81388825,1024,0.21195767521093462,500,0.47937008821025384,0.91382706,0.8307876,0.9590564,0.00030000000000000003,[1024; 1024]
16,0.81168115,1024,0.19863319613860717,550,0.4918297033036808,0.9187802,0.83412886,0.96432674,0.00030000000000000003,[1024; 1024]
16,0.8165676,1024,0.18378411049528254,600,0.49478200204617084,0.9243898,0.83460623,0.96957636,0.00030000000000000003,[1024; 1024]
16,0.8171902,1024,0.17548253028800567,650,0.5021074927934315,0.9279704,0.83818614,0.9721962,0.00030000000000000003,[1024; 1024]
16,0.81634855,1024,0.16776838483023332,700,0.5197912970989018,0.9320881,0.83556086,0.9745387,0.00030000000000000003,[1024; 1024]
16,0.81632435,1024,0.15857307445805902,750,0.5260342279026787,0.93590736,0.83365154,0.977362,0.00030000000000000003,[1024; 1024]
16,0.81616014,1024,0.154894002792573,800,0.530566759325724,0.9386525,0.8343675,0.97879875,0.00030000000000000003,[1024; 1024]
16,0.8181398,1024,0.1526736870684615,850,0.539799629503901,0.9375783,0.8365155,0.97898424,0.00030000000000000003,[1024; 1024]
16,0.8181614,1024,0.14030911094189658,900,0.5437688150809886,0.9431282,0.8343675,0.98217976,0.00030000000000000003,[1024; 1024]
16,0.81691825,1024,0.13883217419218943,950,0.557901200872617,0.94485885,0.83102626,0.982375,0.00030000000000000003,[1024; 1024]
16,0.81514853,1024,0.13546386149747422,1000,0.5668015010317072,0.9440234,0.8331742,0.98307216,0.00030000000000000003,[1024; 1024]
17,0.52723855,1024,1.2889632620759957,0,0.5932183775810752,0.65530825,0.7618138,0.51407486,0.00030000000000000003,[512; 1024; 1024]
17,0.766444,1024,0.486941961116834,50,0.5259073577234454,0.7773468,0.7844869,0.7402792,0.00030000000000000003,[512; 1024; 1024]
17,0.8002829,1024,0.44274909100093174,100,0.4712861339203782,0.80539477,0.8062053,0.7946245,0.00030000000000000003,[512; 1024; 1024]
17,0.81080216,1024,0.42353398442986884,150,0.4500348609216458,0.8136898,0.81933177,0.8154342,0.00030000000000000003,[512; 1024; 1024]
17,0.81690705,1024,0.3994711631343339,200,0.43771652913605685,0.82502836,0.8221957,0.8393595,0.00030000000000000003,[512; 1024; 1024]
17,0.8231457,1024,0.36718407768071204,250,0.4274893952440248,0.8390523,0.82553697,0.8664461,0.00030000000000000003,[512; 1024; 1024]
17,0.8253276,1024,0.3479573078230784,300,0.421883349572275,0.8497941,0.82386637,0.8814912,0.00030000000000000003,[512; 1024; 1024]
17,0.8293613,1024,0.3235828707697938,350,0.41956744532596524,0.8585666,0.8329356,0.90022606,0.00030000000000000003,[512; 1024; 1024]
17,0.82371706,1024,0.3117511600990487,400,0.4206141603305971,0.86704063,0.8362768,0.9077607,0.00030000000000000003,[512; 1024; 1024]
17,0.82557964,1024,0.2929182160851807,450,0.42203748328589025,0.8762905,0.8343675,0.91863716,0.00030000000000000003,[512; 1024; 1024]
17,0.82472205,1024,0.28463105623944174,500,0.4221095331528875,0.87730503,0.83770883,0.924437,0.00030000000000000003,[512; 1024; 1024]
17,0.82295233,1024,0.26504978835458237,550,0.42694889045273776,0.88607746,0.83866346,0.93518615,0.00030000000000000003,[512; 1024; 1024]
17,0.8221066,1024,0.26327613005883127,600,0.42723381243343855,0.8882855,0.83699286,0.93639916,0.00030000000000000003,[512; 1024; 1024]
17,0.82485443,1024,0.24994086694225118,650,0.43193817868437573,0.89544666,0.83818614,0.9420316,0.00030000000000000003,[512; 1024; 1024]
17,0.82215184,1024,0.2517035847995847,700,0.43291602760624487,0.89377576,0.83556086,0.94178486,0.00030000000000000003,[512; 1024; 1024]
17,0.82214427,1024,0.23713177657393444,750,0.44382959131978295,0.9006385,0.8334129,0.9490331,0.00030000000000000003,[512; 1024; 1024]
17,0.82128286,1024,0.2299670093021622,800,0.4510966567264821,0.9024885,0.8374702,0.9515385,0.00030000000000000003,[512; 1024; 1024]
17,0.8197195,1024,0.22671392134676943,850,0.45238871609965486,0.9054127,0.8326969,0.95232576,0.00030000000000000003,[512; 1024; 1024]
17,0.8206361,1024,0.22049909001223517,900,0.45348531932421116,0.90845615,0.8362768,0.95597476,0.00030000000000000003,[512; 1024; 1024]
17,0.8210315,1024,0.21517572603053123,950,0.45822860971270996,0.91221577,0.8367542,0.95717496,0.00030000000000000003,[512; 1024; 1024]
17,0.8198283,1024,0.20940704942603253,1000,0.46678537963967337,0.91466254,0.8343675,0.9606034,0.00030000000000000003,[512; 1024; 1024]
18,0.45279172,1024,1.730149521889305,0,0.8064829756081247,0.6390165,0.75990456,0.50756824,0.00030000000000000003,[512; 1024; 2048]
18,0.7793843,1024,0.48033982898423955,50,0.5206689923361548,0.78122574,0.7890215,0.75041044,0.00030000000000000003,[512; 1024; 2048]
18,0.8014003,1024,0.44092927078589794,100,0.4707067378665496,0.8065883,0.81145585,0.7969864,0.00030000000000000003,[512; 1024; 2048]
18,0.80886745,1024,0.41322902048083016,150,0.4446651805699014,0.81923974,0.8116945,0.8269131,0.00030000000000000003,[512; 1024; 2048]
18,0.81777626,1024,0.3888747301122742,200,0.4254968684442288,0.83362174,0.81646776,0.8473072,0.00030000000000000003,[512; 1024; 2048]
18,0.8158495,1024,0.36337501030267905,250,0.42313233510122095,0.8434087,0.82243437,0.8696778,0.00030000000000000003,[512; 1024; 2048]
18,0.82169455,1024,0.3405336715081373,300,0.41900591459080827,0.85659724,0.8281623,0.8872691,0.00030000000000000003,[512; 1024; 2048]
18,0.8220232,1024,0.31557547665868785,350,0.41514060437537037,0.86632454,0.83102626,0.90367913,0.00030000000000000003,[512; 1024; 2048]
18,0.8230082,1024,0.29473485208115413,400,0.4170889936796521,0.8783195,0.83770883,0.9168011,0.00030000000000000003,[512; 1024; 2048]
18,0.8227351,1024,0.28921180546458014,450,0.4158724813586488,0.8785582,0.83365154,0.9206719,0.00030000000000000003,[512; 1024; 2048]
18,0.82536507,1024,0.2761244732069999,500,0.4187353736176411,0.8838694,0.8357995,0.9283721,0.00030000000000000003,[512; 1024; 2048]
18,0.82619584,1024,0.25693571605773147,550,0.4213561062596578,0.89490956,0.8348449,0.93912846,0.00030000000000000003,[512; 1024; 2048]
18,0.8269506,1024,0.250007555343132,600,0.42296723087533844,0.8950886,0.83914083,0.9421987,0.00030000000000000003,[512; 1024; 2048]
18,0.82061845,1024,0.24522952313919572,650,0.4310601227607818,0.8982515,0.83961815,0.9442393,0.00030000000000000003,[512; 1024; 2048]
18,0.8251404,1024,0.24105688326646343,700,0.43251604240094277,0.9007579,0.8384248,0.94559854,0.00030000000000000003,[512; 1024; 2048]
18,0.8262837,1024,0.22291682915527639,750,0.4361814408142982,0.90791905,0.8417661,0.95426846,0.00030000000000000003,[512; 1024; 2048]
18,0.82667345,1024,0.22311860821287935,800,0.43579764895336726,0.9100078,0.8379475,0.95408136,0.00030000000000000003,[512; 1024; 2048]
18,0.8282643,1024,0.20999381533864647,850,0.443514974618015,0.9139464,0.8420048,0.9598348,0.00030000000000000003,[512; 1024; 2048]
18,0.82247525,1024,0.21245699254796466,900,0.4455601039962723,0.9134093,0.83818614,0.9589143,0.00030000000000000003,[512; 1024; 2048]
18,0.824687,1024,0.20564386536705542,950,0.45389922715030023,0.9160351,0.83914083,0.9610778,0.00030000000000000003,[512; 1024; 2048]
18,0.8249753,1024,0.20455151833066965,1000,0.4528300043222159,0.9150206,0.8384248,0.9616853,0.00030000000000000003,[512; 1024; 2048]
19,0.5649953,1024,1.1535634402301949,0,0.6950390367633118,0.6489825,0.51933175,0.50183773,0.00030000000000000003,[512; 512; 512; 512]
19,0.7729363,1024,0.4935782706032521,50,0.5401553147732501,0.7750194,0.77875894,0.725321,0.00030000000000000003,[512; 512; 512; 512]
19,0.8099757,1024,0.45597558533895655,100,0.48040198794697236,0.79501104,0.802148,0.77811885,0.00030000000000000003,[512; 512; 512; 512]
19,0.8125008,1024,0.42909514823456174,150,0.45191695846635005,0.8106463,0.81408113,0.8074854,0.00030000000000000003,[512; 512; 512; 512]
19,0.8188727,1024,0.4077880988383824,200,0.42929146490404313,0.8195978,0.81694514,0.82790214,0.00030000000000000003,[512; 512; 512; 512]
19,0.81469625,1024,0.39190137235505235,250,0.4291403901463192,0.83159274,0.8202864,0.84572303,0.00030000000000000003,[512; 512; 512; 512]
19,0.817064,1024,0.3699835843183249,300,0.4238418793621382,0.8417378,0.82840097,0.86195755,0.00030000000000000003,[512; 512; 512; 512]
19,0.819547,1024,0.36006578027814345,350,0.42338151029869026,0.847049,0.83102626,0.87003255,0.00030000000000000003,[512; 512; 512; 512]
19,0.8189698,1024,0.33765019039880934,400,0.42735977882701626,0.8574924,0.82100236,0.8872788,0.00030000000000000003,[512; 512; 512; 512]
19,0.8205795,1024,0.3201048214324457,450,0.4260052313952571,0.8641165,0.8286396,0.90036863,0.00030000000000000003,[512; 512; 512; 512]
19,0.81818986,1024,0.3136360064542841,500,0.4320690853499001,0.8685922,0.8281623,0.904048,0.00030000000000000003,[512; 512; 512; 512]
