mean_fit_time,mean_score_time,mean_test_score,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,std_fit_time,std_score_time,std_test_score
8.304175806045532,0.017068099975585938,-81.48910255629944,mse,,auto,100,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 100}",196,-96.4892990881459,-95.02153617021278,-83.00733556231003,-73.51598719512197,-59.319736280487795,0.043178432977831645,0.0012235953798269922,13.892265419951569
24.993730545043945,0.047240161895751955,-81.12586000541016,mse,,auto,300,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 300}",180,-95.37584042553192,-94.70913302938196,-82.77169013846674,-73.02000308265582,-59.66275809620597,0.11977509487851937,0.0019200486361210716,13.536318768185518
41.682300901412965,0.07739815711975098,-80.70318178210591,mse,,auto,500,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 500}",5,-94.62210508206687,-94.96153319148935,-81.54117356838906,-72.30890087804879,-59.99373501219512,0.20042631042786765,0.001898743330194498,13.391465731754726
58.33998808860779,0.11070494651794434,-81.01163656203808,mse,,auto,700,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 700}",145,-94.23456906519446,-95.75821325600148,-82.66667009490726,-72.24326515679442,-60.06514650945743,0.11104930325971965,0.005412313388685807,13.492410830291474
75.08105802536011,0.13787479400634767,-80.98579320499239,mse,,auto,900,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 900}",134,-95.17356877556382,-94.86992865398327,-82.19240595144282,-72.49878521906054,-60.10501363294189,0.2626428651261089,0.0070173310140269896,13.439554962357159
91.57930331230163,0.16490449905395507,-80.96848412046097,mse,,auto,1100,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 1100}",121,-94.74594620563188,-94.91668800773695,-82.29044959431283,-72.29776733017538,-60.503009612477335,0.5308936196169957,0.0018275590002923873,13.264263260704023
108.75676231384277,0.19798173904418945,-81.15704594532298,mse,,auto,1300,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 1300}",187,-94.89842985198108,-95.5537395946116,-82.2445038974119,-72.83556744840526,-60.16388669180256,0.8457438833686384,0.004178737191788754,13.466886567302181
124.98581600189209,0.22681918144226074,-80.95342197470752,mse,,auto,1500,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 1500}",109,-94.52214536170213,-95.51623675515029,-82.14029607835191,-72.277453899729,-60.22159237533875,0.7392038001717546,0.0017614645870505869,13.433074282787011
141.7954020500183,0.2532782554626465,-81.04322416522228,mse,,auto,1700,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 1700}",159,-95.04961792156162,-95.583599444684,-82.29354051387764,-72.27061074879737,-59.927907424677194,1.1097165832035982,0.0031844802117357886,13.649349176233166
158.25246896743775,0.28190059661865235,-80.6397043149566,mse,,auto,1900,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 1900}",3,-94.70447232947991,-94.70033921562023,-81.75672219855349,-72.31694689210188,-59.63088721707993,0.6565263640309492,0.002512650168195561,13.468156206560975
174.7771162033081,0.3148964881896973,-80.92351250174244,mse,,auto,2100,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 2100}",85,-94.60235961237585,-95.10203892438435,-81.950404801191,-72.91837647254025,-59.956320912145344,0.852217201721425,0.0013394474227289154,13.360054913375334
191.30752110481262,0.3449738025665283,-80.74391613006777,mse,,auto,2300,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 2300}",10,-94.56953209243798,-95.21589751955,-82.0528793186663,-72.18628246807138,-59.6047253475264,0.9896753532883834,0.007119119607829043,13.578938236373356
208.78173513412474,0.37562713623046873,-80.93275143508217,mse,,auto,2500,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 2500}",92,-95.0504565894225,-95.10010330407295,-82.17295818893616,-72.22878669024391,-60.02143635463414,1.2953024441945111,0.005251535788437014,13.521506634243615
225.1316990852356,0.4064688205718994,-80.8405373548003,mse,,auto,2700,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 2700}",43,-94.56059668530402,-94.92738455268282,-81.9740866890982,-72.35860849476396,-60.2937772550102,1.0213841317179433,0.006052103309112103,13.278906153875454
241.8172863006592,0.4370321273803711,-80.9270309100041,mse,,auto,2900,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 2900}",87,-94.97803483875398,-94.83467955863804,-82.28967537849354,-72.40003631637714,-60.04333425944723,1.254868217158319,0.005080454422127116,13.424586123087934
259.2410780906677,0.4741673469543457,-80.76236847661349,mse,,auto,3100,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 3100}",11,-94.23341436004164,-95.22745266518855,-82.05988950055192,-72.4705043520469,-59.73145452018984,1.3695892858378573,0.010717734914407452,13.438676681595673
275.558099603653,0.49606690406799314,-80.95271474888318,mse,,auto,3300,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 3300}",107,-95.16038598697672,-95.40445029236828,-82.00257910718125,-72.19239766988062,-59.91318364185088,1.524557362283221,0.003901868701682221,13.64383171535373
292.0547517776489,0.5261752128601074,-81.02199631475524,mse,,auto,3500,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 3500}",149,-94.68674221698407,-95.45126956317847,-82.38297021599158,-72.49818268143355,-60.00101508810354,1.5320551121764308,0.011846376633486803,13.497125591712058
307.9109839439392,0.5543744564056396,-80.98445538995594,mse,,auto,3700,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 3700}",133,-94.94701954813601,-95.22322560895735,-81.97777341346932,-72.70268848768018,-59.98256180494931,0.6310349671275848,0.0066862400069521224,13.475194601581986
324.81539688110354,0.5887298583984375,-80.8262037923924,mse,,auto,3900,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'auto', 'n_estimators': 3900}",33,-94.42764270087069,-95.17346705494906,-82.08174822055557,-72.5351517649252,-59.823971883468836,2.491191146973613,0.00702116907160327,13.429829098821289
0.9856991291046142,0.017961549758911132,-86.7076696895922,mse,,sqrt,100,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 100}",388,-97.68859179331307,-90.03099483282675,-93.27606930091184,-83.81312012195121,-68.66593628048781,0.00781889975638084,0.0023670715409723343,10.082208820634014
2.943857765197754,0.04745550155639648,-86.28244013660647,mse,,sqrt,300,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 300}",375,-97.0119185748058,-92.1155903073286,-91.34269719689294,-82.80167794715449,-68.07439322493224,0.015211073938624323,0.0009114011328103382,10.178285463602908
4.894823026657105,0.07907462120056152,-86.25406026293366,mse,,sqrt,500,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 500}",371,-96.8384980425532,-91.54760329483283,-92.48933737386017,-81.81581126829268,-68.51163286585367,0.011710547242705954,0.002595726137944677,10.129456424845774
6.850577020645142,0.10780653953552247,-86.1177986734073,mse,,sqrt,700,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 700}",348,-96.85139072017866,-90.82588433099683,-92.56717876682589,-82.26608449477352,-68.01171402439024,0.05656987807250872,0.0010573805397069219,10.210080808383992
8.805228471755981,0.14040498733520507,-86.30568208711857,mse,,sqrt,900,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 900}",379,-96.79566661413186,-91.72134449322675,-92.84234807309844,-81.90415743375488,-68.19647213565192,0.08456591313170127,0.0042672353595499925,10.28592795763319
10.85631537437439,0.17467098236083983,-86.13433825696795,mse,,sqrt,1100,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 1100}",350,-96.36640502398954,-91.29340698334548,-92.17192397950213,-82.81985698951826,-67.95476684136263,0.10223144479549032,0.005200743827758178,10.087883011229986
12.826171779632569,0.20473003387451172,-85.96141591258592,mse,,sqrt,1300,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 1300}",294,-96.22210615636408,-90.93693504253521,-92.46142946889445,-82.097325147929,-68.02301477485929,0.11826049406314418,0.003529015155209168,10.085633995327447
14.734973907470703,0.23341197967529298,-85.91847925610334,mse,,sqrt,1500,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 1500}",271,-97.19203740222898,-90.83149273488687,-92.70907509490037,-80.9954102100271,-67.794328498645,0.1661047932024001,0.005909546279680177,10.484852262297268
16.81462182998657,0.267516040802002,-85.91641841007356,mse,,sqrt,1700,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 1700}",270,-96.16895447250239,-91.23445782753653,-92.5140431663529,-82.00303889463245,-67.59401171301374,0.1721656364878706,0.004207597632658996,10.271555276286334
18.708864307403566,0.30094289779663086,-86.20089184553626,mse,,sqrt,1900,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 1900}",366,-96.55467133258679,-91.40322192996489,-92.4331881501065,-82.06099248361596,-68.48595726471184,0.11706961264195469,0.013390132846753642,10.036638822025093
20.744915819168092,0.3369578838348389,-85.88184589497394,mse,,sqrt,2100,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 2100}",252,-96.78487833260965,-91.01143718269476,-92.06387539992696,-81.34428558016702,-68.1370253781594,0.306051761082566,0.012372128219760942,10.183173747530482
22.657195711135863,0.35866122245788573,-86.10292497908868,mse,,sqrt,2300,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 2300}",344,-96.67243494119201,-91.28630699375435,-92.7876883366563,-81.65494283623035,-68.04484430183504,0.24919545573623433,0.0052394285678763804,10.283369230248155
24.63022961616516,0.3928689479827881,-85.86650834570906,mse,,sqrt,2500,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 2500}",245,-96.32617462905776,-91.41174502079028,-92.24785138772036,-81.45576203219511,-67.82275790878049,0.19961806850753472,0.013604226721764331,10.251805645624433
26.523087310791016,0.42292447090148927,-86.0101188539817,mse,,sqrt,2700,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 2700}",316,-96.20506595494516,-91.7406935403038,-92.4443653653879,-81.4647129370337,-68.127586446937,0.3445512690326612,0.007327995323775025,10.180539304763771
28.660966920852662,0.4642902374267578,-86.00806160810501,mse,,sqrt,2900,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 2900}",315,-96.35077133785587,-91.37630044273534,-92.2642351372841,-82.31656520910067,-67.665462980337,0.12022381289649933,0.008679389995004486,10.242862213048435
30.53862190246582,0.48449292182922366,-86.13683645478595,mse,,sqrt,3100,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 3100}",352,-96.61772049125625,-91.76547869209189,-92.42825896909564,-81.93419093297126,-67.87023761294128,0.30103902310056985,0.00797459040858888,10.315254376357384
32.64970998764038,0.5152772903442383,-86.00587911846848,mse,,sqrt,3300,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 3300}",313,-96.23633502753425,-91.44372063045488,-91.86475412623054,-82.13511134039955,-68.28384284446462,0.3427728258795684,0.006770483404049302,9.972126492331341
34.14050369262695,0.5451021671295166,-85.94202949343534,mse,,sqrt,3500,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 3500}",283,-96.33165540053346,-91.40421152012902,-91.95220160511134,-81.90623165405674,-68.04919490915879,0.18273364238428316,0.004041669678158698,10.098915706998666
36.44434652328491,0.5825848579406738,-85.89352661858285,mse,,sqrt,3700,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 3700}",259,-96.31592819887166,-91.51845697833707,-92.0841969811346,-81.54899931140766,-67.93225283565536,0.30347367393114366,0.003864167800898976,10.194771630289381
38.160739469528195,0.620064640045166,-85.90763920571526,mse,,sqrt,3900,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 3900}",264,-96.62548598746226,-91.23238770865433,-92.41702512724594,-81.64597206306829,-67.54856910188258,0.3241757261286722,0.016734141544191363,10.396074998945226
0.7280938148498535,0.017061567306518553,-92.02011667681072,mse,,log2,100,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 100}",600,-102.53433343465046,-95.30181762917933,-98.80330638297873,-89.61974146341464,-73.77864329268293,0.0048967479020233405,0.00022962016982952754,10.054140617615806
2.192461061477661,0.051141977310180664,-89.80196264286198,mse,,log2,300,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 300}",584,-101.17997085444107,-94.49021212428234,-96.84457470449173,-84.68129671409214,-71.74330494579947,0.02613891512288795,0.0043239283702575125,10.516414358747985
3.6646728515625,0.079459810256958,-89.15992855021302,mse,,log2,500,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 500}",519,-100.79022898480243,-93.6597041337386,-93.89005324012159,-84.70354770731707,-72.69251051219511,0.027087945811985197,0.00101370883798791,9.680973750261526
5.095868253707886,0.1116720199584961,-89.35624596246289,mse,,log2,700,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 700}",561,-100.07423540102971,-94.37423939581912,-95.92586724768935,-84.28782495644599,-72.05105792060726,0.03668105121061028,0.0013495843469145253,10.079714418567969
6.569861316680909,0.14536008834838868,-89.13515746564175,mse,,log2,900,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 900}",507,-99.45833840669444,-94.1924878644602,-96.00405132275132,-84.71833784628126,-71.23473833559169,0.03756155223170129,0.005690011902376996,10.18682734202063
8.113329982757568,0.17605810165405272,-89.42670017353862,mse,,log2,1100,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 1100}",574,-99.27066130774446,-94.35359015549247,-96.37493452485619,-85.33981263102197,-71.72828552459181,0.06848944162114007,0.003706637315707886,9.989956384491503
9.51577935218811,0.203839111328125,-89.23133393921495,mse,,log2,1300,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 1300}",537,-100.30358460459345,-94.33134190212407,-95.82677001312926,-85.14190524426324,-70.48365422860442,0.12187207605820655,0.0016325373820182017,10.581730065980121
11.02379674911499,0.24122495651245118,-89.12185175086223,mse,,log2,1500,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 1500}",501,-100.23056601823708,-94.30329795339412,-95.06267276595744,-84.68706588888888,-71.25787874525746,0.08736623680660885,0.0064483980021900434,10.23660476100704
12.455304431915284,0.2719311237335205,-89.03904555638158,mse,,log2,1700,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 1700}",462,-100.22584632155743,-93.91716824917701,-94.75912108728348,-85.32164051924214,-70.90503392480379,0.12093596923362424,0.0032170646764684134,10.236374271791233
13.955609560012817,0.3083226680755615,-89.09324131739959,mse,,log2,1900,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 1900}",487,-99.59259066928239,-93.77577246503718,-95.43443506217952,-84.85090718279169,-71.74688207891359,0.10258906571634592,0.012565430036633263,9.908524624750273
15.403628158569337,0.33249707221984864,-89.39548136462943,mse,,log2,2100,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 2100}",569,-99.89486894044347,-94.03985102798971,-95.3020136081991,-85.79540231665837,-71.8810932180189,0.1288473207257697,0.003019413324207542,9.859289352978346
16.879619789123534,0.3643204212188721,-89.0830352524947,mse,,log2,2300,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 2300}",479,-99.98223706885159,-93.53098899397268,-95.12819709493739,-85.0920804405459,-71.61645218428697,0.15000467056593164,0.003689445609014069,9.957481118019285
18.425183057785034,0.39746966361999514,-88.99526182563602,mse,,log2,2500,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 2500}",443,-99.85611885373861,-92.8967329225532,-95.55090037592704,-85.66721889365853,-70.94034428146341,0.12812946322353577,0.0056824896104530455,10.127299724387422
19.813235759735107,0.4307562828063965,-88.94793927557322,mse,,log2,2700,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 2700}",427,-100.28405649242623,-93.30140820210056,-94.77250680284023,-85.44165444394258,-70.8744785046338,0.18024005927855039,0.006178159394819266,10.197369862755052
21.352379894256593,0.46357121467590334,-89.21177189959492,mse,,log2,2900,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 2900}",533,-100.12411932856021,-93.89262888911378,-95.43776705290055,-85.4794962569966,-71.05832602048953,0.22916154288887333,0.010211339276191715,10.22567247853246
22.717226409912108,0.4894416332244873,-89.03359846471298,mse,,log2,3100,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 3100}",458,-99.3194044656497,-94.04925956434693,-95.36596153417952,-85.04974896607955,-71.3176609940103,0.10127850262459054,0.0020868210979314975,10.003850723919427
24.267327070236206,0.5320289611816407,-88.91236502679648,mse,,log2,3300,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 3300}",419,-99.58488858912418,-93.75083495301175,-95.23652971215333,-84.72338280504601,-71.19961847045847,0.24417925578762273,0.015623504828603488,10.081750813667153
25.839081287384033,0.5501126766204834,-88.92075059992298,mse,,log2,3500,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 3500}",420,-99.35062745909063,-93.70192303579181,-95.30745591216424,-85.17333059507217,-71.00456918466898,0.2598872925003011,0.016741844518561953,10.07038045287792
26.961133909225463,0.5778481483459472,-89.13756548448893,mse,,log2,3700,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 3700}",510,-100.39353641621578,-93.9345964618196,-94.94487730866494,-85.12020684561455,-71.2279630921627,0.11890968208131492,0.010222925350246643,10.197396088063352
28.27959303855896,0.6064609050750732,-88.7882599325411,mse,,log2,3900,"{'criterion': 'mse', 'max_depth': None, 'max_features': 'log2', 'n_estimators': 3900}",404,-100.18677474166132,-93.46764747996139,-94.65154289331326,-84.52021834760507,-71.0482223424897,0.21171302433829856,0.012240229592112404,10.18572304466838
8.264697360992432,0.016369438171386717,-81.99450182592817,mse,32,auto,100,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 100}",197,-94.43756686930091,-96.6434802431611,-83.69742006079026,-73.01991036585365,-62.08634207317074,0.04255307031333473,0.0001990826600791203,13.029067202857412
24.904835844039916,0.04693160057067871,-80.72734853587609,mse,32,auto,300,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 300}",7,-93.43795214454576,-95.45879513677811,-81.72937294832826,-72.99089254742546,-59.93301016260163,0.06705292658050328,0.0016847317218657534,13.201511316746117
41.436338901519775,0.07588076591491699,-80.91216016311625,mse,32,auto,500,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 500}",82,-94.36585931914894,-94.80002347720365,-82.74372122796352,-72.74963958536584,-59.81261475609756,0.16878841360541846,0.0007358786721061426,13.330953429143818
58.19284439086914,0.10492777824401855,-81.04874656489498,mse,32,auto,700,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 700}",161,-95.70328617331431,-95.08939248185597,-82.27549667514424,-72.38391357640617,-59.70041850423096,0.25979430035944046,0.0018083348540409447,13.738737891133017
74.90537457466125,0.1359419822692871,-80.76523840986452,mse,32,auto,900,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 900}",12,-94.83288508762055,-94.84155381815452,-81.88486297422043,-72.29195301114123,-59.885718906202946,0.4234312436965235,0.0026715733083368053,13.450667659737546
91.52147011756897,0.1679823398590088,-80.85302916002274,mse,32,auto,1100,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 1100}",45,-94.50239621693586,-95.43249098947476,-81.88939929412945,-72.49829007256602,-59.85334605926225,0.4038287581041134,0.005496952334700504,13.492831616667567
108.45649037361144,0.1970299243927002,-81.146875478901,mse,32,auto,1300,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 1300}",184,-95.1961923886261,-95.2853283106419,-82.0901117012284,-73.05932051702989,-60.01461043440612,0.6388671794179437,0.003011605923734985,13.488512624806186
125.10848951339722,0.2264850616455078,-81.14994830296884,mse,32,auto,1500,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 1500}",185,-95.10347517730499,-95.0451974508612,-82.68086645592705,-72.62788468834688,-60.20274550406505,1.2405899238735238,0.007342527734296709,13.424414593284958
141.8740689754486,0.2547757148742676,-80.83768875379876,mse,32,auto,1700,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 1700}",39,-94.34356311671102,-94.96908205424849,-82.35056647700382,-72.43104139378852,-60.0053183327707,1.0369390877585023,0.0013806697959868504,13.331163041697828
157.97444891929626,0.283557653427124,-80.81237406254688,mse,32,auto,1900,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 1900}",27,-94.36233132551423,-95.25865987841946,-81.82461335281091,-72.37477992872103,-60.153045332241064,1.071158375477716,0.0038675093894792027,13.34834426244019
174.406471824646,0.3117991924285889,-81.0320171435748,mse,32,auto,2100,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 2100}",153,-95.23118464184051,-95.00186993983003,-82.34435633645555,-72.37269477766716,-60.12009782852166,1.0938267269369535,0.0067026618570730605,13.493237461994514
191.79899344444274,0.34732871055603026,-81.01342969739295,mse,32,auto,2300,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 2300}",147,-95.28988711855253,-95.29077677271447,-81.95330482759809,-72.70742688056157,-59.735833132578726,1.0829625173951094,0.005963143927849341,13.636815754002818
207.87467846870422,0.37349720001220704,-80.77077568623251,mse,32,auto,2500,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 2500}",14,-93.88433280145897,-95.27534742954407,-82.12260573325227,-72.43088408341464,-60.05238533804879,1.5067692373931065,0.003880545522024693,13.285614663009332
224.58235883712769,0.4042546272277832,-80.8773583156543,mse,32,auto,2700,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 2700}",59,-94.69001828002719,-95.2099395787209,-82.11698038158613,-72.36741412225234,-59.91285121783933,1.1916717260197325,0.007555571338317747,13.48501582640292
241.50259642601014,0.43820738792419434,-80.94067617058785,mse,32,auto,2900,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 2900}",96,-94.85787598892618,-95.39652082157221,-82.20740518415984,-72.42993150321917,-59.721282192004296,1.0627036012166349,0.003316592359143749,13.612477028760631
257.8536452770233,0.46753430366516113,-81.09347498516394,mse,32,auto,3100,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 3100}",175,-95.1770109669196,-95.19231468138875,-82.27962912208345,-72.53479559148244,-60.194086363290275,1.1029643485585787,0.0011968903424048334,13.476791182388933
274.6997908592224,0.4908634662628174,-80.89943978550514,mse,32,auto,3300,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 3300}",71,-94.82491062127212,-95.28938316684389,-81.9228044716298,-72.59392201169119,-59.776731159432465,1.1301636668068364,0.005790875246256189,13.540573802010176
291.62647953033445,0.5266389846801758,-80.87615153340704,mse,32,auto,3500,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 3500}",57,-94.40154795831525,-94.95057174790645,-82.30436184653557,-72.55906305326033,-60.0767129788452,0.8412086774488174,0.007130024040335346,13.299669987439502
307.216783285141,0.55111665725708,-80.78639061134137,mse,32,auto,3700,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 3700}",20,-94.6209816059467,-95.13947123008164,-81.93611454415066,-72.249211521896,-59.8967308755278,0.8170412926048897,0.008836828984451974,13.472531307106207
322.80976996421816,0.6006304264068604,-80.79854815228315,mse,32,auto,3900,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'auto', 'n_estimators': 3900}",24,-94.40518713272543,-95.28913470141424,-81.9588247623444,-72.40810930288963,-59.84228516039672,0.583361824620535,0.018384409964651505,13.457938691660031
0.9735517501831055,0.01849665641784668,-87.22400706025563,mse,32,sqrt,100,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'sqrt', 'n_estimators': 100}",393,-96.04174072948328,-92.76373890577509,-95.36856382978725,-81.94809481707316,-69.92929329268293,0.01591231446517755,0.001948481147090228,10.013321255759166
2.898278331756592,0.046813678741455075,-85.9813864678434,mse,32,sqrt,300,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'sqrt', 'n_estimators': 300}",302,-96.56469054373522,-92.17911036811887,-90.57035896656537,-82.50604281842817,-68.02157720189702,0.022252877871324895,0.0002493324642076608,10.056910643383096
4.838349151611328,0.07783994674682618,-85.88463293974438,mse,32,sqrt,500,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'sqrt', 'n_estimators': 500}",253,-96.64839021276595,-92.0224277325228,-92.23419680243161,-81.15947134146342,-67.28779106097562,0.06044235458493405,0.0008400133772835998,10.597937098276535
6.83028016090393,0.10925159454345704,-86.08366375470456,mse,32,sqrt,700,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'sqrt', 'n_estimators': 700}",338,-96.56795122511011,-91.89992457663915,-92.38791380187334,-81.81017606396216,-67.68343603782975,0.026646105275420207,0.0033334028817798007,10.3913005400747
8.736778354644775,0.14042925834655762,-85.68792529248664,mse,32,sqrt,900,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'sqrt', 'n_estimators': 900}",205,-96.22928198056212,-91.14717473451162,-91.93947365004315,-81.16854229147846,-67.88731187142429,0.020957672815290672,0.0016957402195368764,10.167550145929972
10.778388452529907,0.1721510410308838,-85.85106461773715,mse,32,sqrt,1100,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'sqrt', 'n_estimators': 1100}",238,-96.95848119771911,-91.2437433645658,-91.51112772237433,-81.70720957720218,-67.7671997681919,0.06734160183671624,0.003755153051223122,10.2789669046552
12.704142713546753,0.20886573791503907,-85.70243730007527,mse,32,sqrt,1300,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'sqrt', 'n_estimators': 1300}",208,-95.91591419758637,-91.38610838833834,-91.67783384831206,-81.7840819472507,-67.68156353189494,0.09326036701759526,0.009308069462774675,10.11947381545121
14.690672588348388,0.23680014610290528,-86.15274098573072,mse,32,sqrt,1500,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'sqrt', 'n_estimators': 1500}",357,-96.65110328942924,-91.36916672610606,-92.20504886862547,-82.14314916937671,-68.32887377777777,0.12359313285930064,0.00954324127948605,10.073992759394281
16.58926944732666,0.26925148963928225,-85.78980136302273,mse,32,sqrt,1700,"{'criterion': 'mse', 'max_depth': 32, 'max_features': 'sqrt', 'n_estimators': 1700}",219,-96.10099631472113,-90.91870572774792,-92.20447868343834,-82.0007046617858,-67.6574910108448,0.13619985558533304,0.010112371161480319,10.163635244265308
